Season, Week, Player             , Position, Team, Opponent, Pass_Comp, Pass_Att, Pass_Yards, Pass_TD, Pass_Int, Rush_Att, Rush_Yards, Rush_TD, Rec_Targets, Rec_Recep, Rec_Yards, Rec_TD, PPR_Points, PPR_Average, Snapcount, Reg_League_Avg, Reg_Due_For
  2024,    3, Bijan Robinson     , RB      , ATL , vs KC   ,         0,        0,          0,       0,        0,       16,         31,      12,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    4, Bijan Robinson     , RB      , ATL , vs NO   ,         0,        0,          0,       0,        0,        7,         28,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    5, Bijan Robinson     , RB      , ATL , vs TB   ,         0,        0,          0,       0,        0,       12,         61,       3,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    6, Bijan Robinson     , RB      , ATL , @ CAR   ,         0,        0,          0,       0,        0,       15,         95,      23,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    7, Bijan Robinson     , RB      , ATL , vs SEA  ,         0,        0,          0,       0,        0,       21,        103,      13,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    8, Bijan Robinson     , RB      , ATL , @ TB    ,         0,        0,          0,       0,        0,       13,         63,       7,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    9, Bijan Robinson     , RB      , ATL , vs DAL  ,         0,        0,          0,       0,        0,       19,         86,       7,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   10, Bijan Robinson     , RB      , ATL , @ NO    ,         0,        0,          0,       0,        0,       20,        116,      23,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   11, Bijan Robinson     , RB      , ATL , @ DEN   ,         0,        0,          0,       0,        0,       12,         35,       4,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   12, Bijan Robinson     , RB      , ATL , -       ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   13, Bijan Robinson     , RB      , ATL , vs LAC  ,         0,        0,          0,       0,        0,       26,        102,      16,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   14, Bijan Robinson     , RB      , ATL , @ MIN   ,         0,        0,          0,       0,        0,       22,         92,      12,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   15, Bijan Robinson     , RB      , ATL , @ LV    ,         0,        0,          0,       0,        0,       22,        125,       1,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   16, Bijan Robinson     , RB      , ATL , vs NYG  ,         0,        0,          0,       0,        0,       22,         94,      22,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   17, Bijan Robinson     , RB      , ATL , @ WAS   ,         0,        0,          0,       0,        0,       17,         90,      23,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,   18, Bijan Robinson     , RB      , ATL , vs CAR  ,         0,        0,          0,       0,        0,       28,        170,      22,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    1, Avery Williams     , RB      , ATL , vs PIT  ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
  2024,    2, Avery Williams     , RB      , ATL , @ PHI   ,         0,        0,          0,       0,        0,        0,          0,       0,           0,         0,         0,      0,           ,            ,          ,               , 
